,context1,context2,context3,context4,context5,mutated_letter,pos1,pos2,pos3,size,value1,value2,value3,CDR1_end,CDR2_end,CDR3_end,CDR1_end,CDR2_end,CDR3_end
756,3,3,2,4,3,1,292.0,256.0,194.0,43.0,0.0697674418605,0.0232558139535,0.0232558139535,99.0,171.0,306,99.0,171.0,306
759,3,4,3,3,2,1,143.0,69.0,133.0,65.0,0.0307692307692,0.0307692307692,0.0307692307692,99.0,174.0,330,99.0,174.0,330
766,2,2,2,2,4,1,128.0,130.0,3.0,66.0,0.030303030303,0.0151515151515,0.0151515151515,93.0,153.0,291,93.0,153.0,291
767,3,3,1,3,4,2,136.0,139.0,147.0,34.0,0.0294117647059,0.0294117647059,0.0294117647059,99.0,171.0,333,99.0,171.0,333
768,3,1,4,3,3,3,142.0,148.0,167.0,60.0,0.05,0.0333333333333,0.0333333333333,99.0,174.0,336,99.0,174.0,336
772,1,3,3,3,3,4,129.0,219.0,128.0,37.0,0.0540540540541,0.0540540540541,0.027027027027,99.0,171.0,336,99.0,171.0,336
774,2,1,2,2,4,1,82.0,35.0,300.0,20.0,0.15,0.1,0.1,99.0,174.0,327,99.0,174.0,327
775,4,2,3,3,4,4,303.0,119.0,147.0,6.0,0.333333333333,0.166666666667,0.166666666667,99.0,174.0,315,99.0,174.0,315
776,2,4,3,3,4,4,32.0,66.0,168.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,105.0,177.0,351,105.0,177.0,351
783,4,1,1,2,1,4,210.0,120.0,320.0,86.0,0.267441860465,0.093023255814,0.046511627907,102.0,174.0,321,102.0,174.0,321
789,4,1,4,2,1,1,210.0,290.0,196.0,34.0,0.235294117647,0.0294117647059,0.0294117647059,102.0,174.0,321,102.0,174.0,321
793,3,2,4,4,3,3,133.0,268.0,47.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,327,99.0,174.0,327
795,3,1,2,2,4,1,211.0,69.0,255.0,38.0,0.210526315789,0.105263157895,0.0526315789474,99.0,174.0,318,99.0,174.0,318
800,3,4,3,4,2,4,73.0,186.0,101.0,63.0,0.126984126984,0.031746031746,0.031746031746,99.0,174.0,369,99.0,174.0,369
802,1,3,3,4,3,4,3.0,64.0,66.0,21.0,0.190476190476,0.047619047619,0.047619047619,102.0,174.0,327,102.0,174.0,327
803,3,2,2,3,4,4,272.0,288.0,297.0,20.0,0.2,0.05,0.05,99.0,171.0,330,99.0,171.0,330
805,1,1,3,1,3,4,194.0,359.0,235.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,102.0,174.0,348,102.0,174.0,348
806,3,1,3,3,3,4,294.0,45.0,66.0,29.0,0.0689655172414,0.0689655172414,0.0344827586207,99.0,174.0,324,99.0,174.0,324
810,1,2,4,1,2,3,177.0,179.0,191.0,67.0,0.0298507462687,0.0298507462687,0.0298507462687,102.0,174.0,333,102.0,174.0,333
816,2,4,3,4,3,4,283.0,46.0,268.0,19.0,0.157894736842,0.105263157895,0.105263157895,99.0,171.0,330,99.0,171.0,330
817,3,4,4,1,2,2,159.0,257.0,67.0,23.0,0.130434782609,0.0434782608696,0.0434782608696,99.0,174.0,336,99.0,174.0,336
820,4,3,3,3,4,4,43.0,306.0,83.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,348,99.0,174.0,348
822,3,4,3,3,1,1,96.0,299.0,66.0,87.0,0.0689655172414,0.0229885057471,0.0229885057471,105.0,177.0,342,105.0,177.0,342
829,3,2,2,1,3,1,345.0,67.0,66.0,42.0,0.0714285714286,0.047619047619,0.0238095238095,105.0,177.0,339,105.0,177.0,339
831,4,3,3,2,4,4,79.0,114.0,43.0,36.0,0.194444444444,0.0833333333333,0.0555555555556,99.0,171.0,327,99.0,171.0,327
835,2,1,1,3,3,3,67.0,20.0,129.0,33.0,0.0909090909091,0.0606060606061,0.030303030303,99.0,174.0,336,99.0,174.0,336
837,4,4,2,1,3,1,86.0,328.0,118.0,43.0,0.046511627907,0.046511627907,0.046511627907,99.0,174.0,324,99.0,174.0,324
838,3,3,4,3,1,1,34.0,106.0,29.0,16.0,0.0625,0.0625,0.0625,102.0,174.0,330,102.0,174.0,330
840,2,1,3,4,2,4,17.0,130.0,131.0,49.0,0.0408163265306,0.0204081632653,0.0204081632653,105.0,183.0,339,105.0,183.0,339
844,2,2,3,2,2,4,112.0,67.0,164.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,336,99.0,174.0,336
845,3,3,2,4,3,1,271.0,214.0,234.0,43.0,0.162790697674,0.046511627907,0.046511627907,99.0,171.0,391,99.0,171.0,391
848,1,3,4,1,3,3,161.0,67.0,68.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,336,99.0,174.0,336
852,4,1,3,4,3,4,166.0,294.0,133.0,27.0,0.222222222222,0.0740740740741,0.037037037037,105.0,177.0,336,105.0,177.0,336
860,3,3,2,4,2,4,118.0,77.0,66.0,217.0,0.0276497695853,0.0230414746544,0.0138248847926,99.0,174.0,348,99.0,174.0,348
880,3,3,1,3,4,3,136.0,61.0,224.0,33.0,0.0606060606061,0.0606060606061,0.0606060606061,99.0,174.0,333,99.0,174.0,333
883,3,2,1,3,2,2,68.0,66.0,163.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,345,99.0,174.0,345
893,3,2,1,2,4,2,103.0,54.0,109.0,213.0,0.0328638497653,0.0234741784038,0.0234741784038,99.0,180.0,324,99.0,180.0,324
915,2,4,4,3,1,1,134.0,327.0,144.0,27.0,0.037037037037,0.037037037037,0.037037037037,99.0,174.0,324,99.0,174.0,324
916,2,1,2,2,1,1,208.0,78.0,140.0,87.0,0.0689655172414,0.0459770114943,0.0344827586207,105.0,177.0,327,105.0,177.0,327
922,3,1,3,1,3,4,292.0,130.0,35.0,7.0,0.428571428571,0.142857142857,0.142857142857,99.0,174.0,330,99.0,174.0,330
923,3,1,3,4,2,4,193.0,237.0,303.0,27.0,0.037037037037,0.037037037037,0.037037037037,99.0,171.0,315,99.0,171.0,315
924,1,3,4,3,3,3,138.0,131.0,275.0,51.0,0.0588235294118,0.0392156862745,0.0392156862745,99.0,174.0,336,99.0,174.0,336
927,3,2,3,3,1,4,263.0,57.0,110.0,43.0,0.116279069767,0.046511627907,0.0232558139535,99.0,171.0,327,99.0,171.0,327
932,1,2,2,3,1,1,292.0,14.0,17.0,75.0,0.08,0.0533333333333,0.04,99.0,171.0,330,99.0,171.0,330
937,1,3,4,2,3,3,194.0,37.0,205.0,9.0,0.111111111111,0.111111111111,0.111111111111,99.0,171.0,321,99.0,171.0,321
938,3,3,3,3,2,4,321.0,67.0,37.0,34.0,0.0294117647059,0.0294117647059,0.0294117647059,105.0,177.0,318,105.0,177.0,318
939,3,3,3,1,4,4,305.0,134.0,327.0,29.0,0.275862068966,0.103448275862,0.103448275862,99.0,174.0,321,99.0,174.0,321
942,1,4,4,1,4,3,162.0,37.0,23.0,48.0,0.0416666666667,0.0416666666667,0.0208333333333,105.0,177.0,336,105.0,177.0,336
944,1,3,2,2,4,1,39.0,64.0,196.0,16.0,0.125,0.0625,0.0625,99.0,171.0,336,99.0,171.0,336
946,3,3,4,2,2,2,48.0,67.0,4.0,26.0,0.0384615384615,0.0384615384615,0.0384615384615,99.0,174.0,342,99.0,174.0,342
952,4,2,2,4,3,1,156.0,157.0,322.0,88.0,0.0454545454545,0.0227272727273,0.0227272727273,98.0,173.0,329,98.0,173.0,329
953,1,1,3,3,3,4,129.0,194.0,71.0,24.0,0.0416666666667,0.0416666666667,0.0416666666667,99.0,174.0,333,99.0,174.0,333
954,4,3,2,3,2,1,65.0,196.0,161.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,171.0,348,99.0,171.0,348
956,2,3,4,2,4,3,289.0,66.0,27.0,25.0,0.04,0.04,0.04,114.0,186.0,360,114.0,186.0,360
965,2,1,3,3,4,4,200.0,55.0,97.0,62.0,0.0645161290323,0.0322580645161,0.0322580645161,99.0,174.0,321,99.0,174.0,321
966,2,2,2,4,3,1,51.0,240.0,113.0,10.0,0.1,0.1,0.1,99.0,174.0,336,99.0,174.0,336
967,2,2,2,1,3,1,197.0,214.0,45.0,96.0,0.0625,0.0520833333333,0.03125,99.0,174.0,339,99.0,174.0,339
971,1,2,2,2,4,1,50.0,286.0,55.0,57.0,0.0701754385965,0.0526315789474,0.0526315789474,99.0,171.0,336,99.0,171.0,336
977,2,3,1,3,3,3,302.0,303.0,225.0,52.0,0.0384615384615,0.0384615384615,0.0192307692308,105.0,177.0,345,105.0,177.0,345
980,3,4,3,3,2,4,336.0,96.0,97.0,27.0,0.111111111111,0.037037037037,0.037037037037,99.0,174.0,327,99.0,174.0,327
986,1,4,3,2,1,1,79.0,355.0,5.0,12.0,0.333333333333,0.166666666667,0.0833333333333,99.0,174.0,345,99.0,174.0,345
988,3,1,2,2,2,1,297.0,234.0,140.0,71.0,0.0422535211268,0.0422535211268,0.0281690140845,105.0,177.0,330,105.0,177.0,330
989,2,4,2,1,1,1,191.0,273.0,147.0,40.0,0.05,0.025,0.025,102.0,174.0,336,102.0,174.0,336
991,3,2,4,3,3,3,133.0,186.0,51.0,14.0,0.142857142857,0.142857142857,0.0714285714286,99.0,174.0,324,99.0,174.0,324
996,3,2,2,3,4,1,275.0,154.0,60.0,172.0,0.046511627907,0.0290697674419,0.0232558139535,102.0,174.0,336,102.0,174.0,336
1007,2,4,2,1,3,1,194.0,167.0,169.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,105.0,177.0,351,105.0,177.0,351
1010,4,4,2,1,2,1,203.0,151.0,36.0,57.0,0.0701754385965,0.0350877192982,0.0350877192982,99.0,174.0,336,99.0,174.0,336
1017,3,4,3,1,1,1,32.0,128.0,66.0,33.0,0.030303030303,0.030303030303,0.030303030303,99.0,174.0,339,99.0,174.0,339
1018,4,3,3,3,1,4,144.0,298.0,201.0,172.0,0.0290697674419,0.0174418604651,0.0174418604651,99.0,174.0,324,99.0,174.0,324
1024,2,2,4,3,3,3,122.0,95.0,28.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,345,99.0,174.0,345
1026,2,4,4,3,1,3,134.0,208.0,192.0,29.0,0.0689655172414,0.0689655172414,0.0344827586207,99.0,174.0,348,99.0,174.0,348
1029,3,4,3,3,1,4,145.0,224.0,335.0,50.0,0.08,0.08,0.08,105.0,177.0,342,105.0,177.0,342
1030,2,2,1,2,3,2,345.0,346.0,80.0,13.0,0.230769230769,0.230769230769,0.0769230769231,99.0,174.0,330,99.0,174.0,330
1032,3,2,2,3,3,1,40.0,202.0,240.0,21.0,0.142857142857,0.0952380952381,0.0952380952381,99.0,174.0,336,99.0,174.0,336
1033,3,4,1,1,3,2,66.0,262.0,123.0,18.0,0.111111111111,0.111111111111,0.0555555555556,99.0,174.0,342,99.0,174.0,342
1041,3,3,3,3,2,4,130.0,36.0,102.0,20.0,0.05,0.05,0.05,99.0,180.0,324,99.0,180.0,324
1042,4,3,2,1,3,1,67.0,19.0,16.0,33.0,0.0606060606061,0.030303030303,0.030303030303,99.0,174.0,321,99.0,174.0,321
1044,1,4,2,1,3,1,101.0,96.0,288.0,45.0,0.0666666666667,0.0222222222222,0.0222222222222,99.0,174.0,354,99.0,174.0,354
1045,1,3,2,4,1,1,92.0,97.0,67.0,23.0,0.0869565217391,0.0434782608696,0.0434782608696,99.0,174.0,366,99.0,174.0,366
1047,3,1,1,3,1,2,55.0,96.0,233.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,354,99.0,174.0,354
1049,4,1,3,4,1,1,303.0,68.0,37.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,348,99.0,174.0,348
1051,3,3,3,3,2,4,330.0,144.0,50.0,26.0,0.115384615385,0.0769230769231,0.0769230769231,105.0,183.0,327,105.0,183.0,327
1055,1,2,3,4,2,4,321.0,223.0,269.0,139.0,0.0431654676259,0.0359712230216,0.0287769784173,102.0,174.0,324,102.0,174.0,324
1059,2,2,2,2,4,1,120.0,97.0,258.0,21.0,0.047619047619,0.047619047619,0.047619047619,99.0,174.0,327,99.0,174.0,327
1060,2,2,3,2,2,4,112.0,355.0,134.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,342,99.0,174.0,342
1065,1,2,2,3,2,1,212.0,142.0,53.0,60.0,0.05,0.0333333333333,0.0333333333333,99.0,174.0,327,99.0,174.0,327
1068,1,2,3,2,1,4,180.0,352.0,181.0,43.0,0.046511627907,0.0232558139535,0.0232558139535,99.0,174.0,342,99.0,174.0,342
1069,2,1,3,3,4,4,82.0,130.0,288.0,70.0,0.0428571428571,0.0285714285714,0.0285714285714,99.0,174.0,330,99.0,174.0,330
1081,2,4,3,3,2,4,316.0,227.0,48.0,28.0,0.214285714286,0.142857142857,0.0714285714286,105.0,177.0,330,105.0,177.0,330
1089,4,4,2,1,2,1,80.0,135.0,42.0,29.0,0.0689655172414,0.0344827586207,0.0344827586207,99.0,174.0,345,99.0,174.0,345
1092,2,2,1,2,1,3,128.0,225.0,72.0,21.0,0.047619047619,0.047619047619,0.047619047619,105.0,177.0,336,105.0,177.0,336
1093,1,1,1,3,4,3,56.0,258.0,3.0,9.0,0.222222222222,0.111111111111,0.111111111111,99.0,174.0,324,99.0,174.0,324
1094,1,1,3,3,4,1,56.0,160.0,164.0,14.0,0.142857142857,0.0714285714286,0.0714285714286,99.0,174.0,324,99.0,174.0,324
1096,2,1,2,2,4,1,61.0,103.0,131.0,58.0,0.0344827586207,0.0344827586207,0.0172413793103,102.0,174.0,327,102.0,174.0,327
1100,4,3,2,1,1,1,65.0,271.0,274.0,57.0,0.0526315789474,0.0350877192982,0.0350877192982,99.0,174.0,348,99.0,174.0,348
1104,4,3,1,3,1,2,54.0,80.0,259.0,54.0,0.0555555555556,0.037037037037,0.0185185185185,99.0,174.0,342,99.0,174.0,342
1110,3,3,4,2,4,3,131.0,16.0,45.0,207.0,0.024154589372,0.0193236714976,0.0193236714976,99.0,174.0,330,99.0,174.0,330
1115,1,3,4,4,2,1,34.0,70.0,9.0,29.0,0.0344827586207,0.0344827586207,0.0344827586207,99.0,174.0,333,99.0,174.0,333
1116,4,3,1,1,3,2,33.0,67.0,136.0,18.0,0.0555555555556,0.0555555555556,0.0555555555556,99.0,174.0,327,99.0,174.0,327
1117,4,1,3,4,3,4,160.0,65.0,169.0,25.0,0.04,0.04,0.04,99.0,171.0,324,99.0,171.0,324
1123,3,3,4,3,3,1,164.0,230.0,75.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,345,99.0,174.0,345
1124,4,4,3,1,3,4,135.0,56.0,59.0,57.0,0.0701754385965,0.0526315789474,0.0350877192982,99.0,174.0,351,99.0,174.0,351
1134,3,3,1,3,4,2,16.0,35.0,33.0,173.0,0.0231213872832,0.0231213872832,0.0173410404624,99.0,171.0,327,99.0,171.0,327
1149,3,3,1,3,2,3,171.0,208.0,17.0,60.0,0.05,0.05,0.0333333333333,105.0,177.0,342,105.0,177.0,342
1150,3,3,2,2,2,1,62.0,82.0,61.0,58.0,0.051724137931,0.051724137931,0.0344827586207,99.0,171.0,354,99.0,171.0,354
1151,1,3,4,3,3,3,144.0,66.0,5.0,43.0,0.0232558139535,0.0232558139535,0.0232558139535,105.0,177.0,337,105.0,177.0,337
1152,3,3,2,2,1,1,341.0,194.0,330.0,32.0,0.0625,0.03125,0.03125,99.0,171.0,336,99.0,171.0,336
1153,3,3,1,3,1,3,125.0,156.0,65.0,134.0,0.044776119403,0.0298507462687,0.0298507462687,99.0,174.0,333,99.0,174.0,333
1160,3,4,3,2,3,4,64.0,256.0,194.0,21.0,0.0952380952381,0.047619047619,0.047619047619,99.0,174.0,321,99.0,174.0,321
1161,4,1,3,4,1,4,163.0,105.0,138.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,354,99.0,174.0,354
1162,3,2,1,3,4,2,90.0,194.0,164.0,22.0,0.0909090909091,0.0454545454545,0.0454545454545,105.0,177.0,360,105.0,177.0,360
1173,3,4,3,2,3,1,288.0,82.0,249.0,133.0,0.225563909774,0.225563909774,0.225563909774,99.0,174.0,348,99.0,174.0,348
1181,2,4,2,4,3,4,192.0,66.0,7.0,44.0,0.0227272727273,0.0227272727273,0.0227272727273,105.0,177.0,333,105.0,177.0,333
1182,2,3,2,4,3,1,57.0,3.0,260.0,10.0,0.5,0.1,0.1,105.0,177.0,333,105.0,177.0,333
1183,1,2,4,3,3,1,122.0,148.0,42.0,37.0,0.0810810810811,0.0540540540541,0.0540540540541,99.0,174.0,327,99.0,174.0,327
1189,4,2,1,2,2,2,60.0,66.0,164.0,19.0,0.105263157895,0.0526315789474,0.0526315789474,105.0,177.0,333,105.0,177.0,333
1195,4,2,4,2,2,2,60.0,61.0,189.0,21.0,0.047619047619,0.047619047619,0.047619047619,99.0,174.0,327,99.0,174.0,327
1198,2,2,4,3,3,3,133.0,332.0,177.0,17.0,0.0588235294118,0.0588235294118,0.0588235294118,99.0,174.0,342,99.0,174.0,342
1199,3,3,3,3,2,4,130.0,286.0,257.0,26.0,0.115384615385,0.0769230769231,0.0384615384615,99.0,171.0,336,99.0,171.0,336
1200,2,1,3,4,1,4,91.0,300.0,161.0,27.0,0.111111111111,0.111111111111,0.037037037037,102.0,174.0,327,102.0,174.0,327
1205,3,3,3,2,4,4,24.0,137.0,139.0,13.0,0.0769230769231,0.0769230769231,0.0769230769231,99.0,174.0,327,99.0,174.0,327
1206,1,2,2,3,2,1,257.0,123.0,36.0,21.0,0.142857142857,0.047619047619,0.047619047619,99.0,171.0,312,99.0,171.0,312
1209,3,2,2,1,4,1,98.0,100.0,136.0,23.0,0.0434782608696,0.0434782608696,0.0434782608696,99.0,174.0,324,99.0,174.0,324
1211,3,3,4,2,2,3,109.0,119.0,56.0,18.0,0.111111111111,0.111111111111,0.111111111111,99.0,174.0,336,99.0,174.0,336
1213,4,2,3,3,1,4,266.0,193.0,43.0,36.0,0.111111111111,0.0277777777778,0.0277777777778,99.0,174.0,336,99.0,174.0,336
1215,3,3,1,3,4,3,136.0,47.0,131.0,7.0,0.142857142857,0.142857142857,0.142857142857,99.0,174.0,330,99.0,174.0,330
1216,4,3,2,3,1,1,289.0,111.0,55.0,55.0,0.109090909091,0.0727272727273,0.0545454545455,99.0,174.0,330,99.0,174.0,330
1224,4,2,1,3,1,3,54.0,105.0,16.0,139.0,0.0431654676259,0.0287769784173,0.0215827338129,99.0,180.0,336,99.0,180.0,336
1242,3,3,4,2,4,3,131.0,26.0,58.0,24.0,0.125,0.0833333333333,0.0416666666667,99.0,174.0,333,99.0,174.0,333
1253,3,4,3,2,1,4,66.0,9.0,141.0,137.0,0.029197080292,0.021897810219,0.021897810219,99.0,174.0,333,99.0,174.0,333
1265,4,2,1,2,2,2,60.0,4.0,136.0,36.0,0.0555555555556,0.0277777777778,0.0277777777778,99.0,171.0,342,99.0,171.0,342
1267,2,3,2,3,1,1,226.0,256.0,133.0,36.0,0.0833333333333,0.0277777777778,0.0277777777778,99.0,174.0,339,99.0,174.0,339
1296,3,3,1,2,4,2,29.0,170.0,258.0,23.0,0.0869565217391,0.0869565217391,0.0434782608696,102.0,174.0,345,102.0,174.0,345
1304,3,2,4,2,2,2,119.0,142.0,44.0,266.0,0.0187969924812,0.0187969924812,0.015037593985,99.0,174.0,321,99.0,174.0,321
1305,2,1,2,3,1,1,226.0,239.0,33.0,26.0,0.115384615385,0.0769230769231,0.0384615384615,99.0,174.0,339,99.0,174.0,339
1307,4,1,4,4,1,3,176.0,221.0,222.0,27.0,0.037037037037,0.037037037037,0.037037037037,102.0,174.0,321,102.0,174.0,321
1310,2,1,1,4,1,3,88.0,86.0,48.0,21.0,0.47619047619,0.190476190476,0.0952380952381,102.0,174.0,321,102.0,174.0,321
1311,2,4,3,1,3,4,248.0,269.0,185.0,100.0,0.06,0.04,0.04,99.0,174.0,348,99.0,174.0,348
1320,3,4,3,2,1,2,66.0,36.0,197.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,180.0,324,99.0,180.0,324
1324,2,4,3,1,3,4,257.0,228.0,9.0,14.0,0.214285714286,0.0714285714286,0.0714285714286,99.0,174.0,321,99.0,174.0,321
1325,1,3,2,3,2,1,191.0,123.0,138.0,29.0,0.103448275862,0.0689655172414,0.0344827586207,99.0,186.0,351,99.0,186.0,351
1333,2,1,3,2,2,2,69.0,233.0,339.0,10.0,0.1,0.1,0.1,99.0,174.0,324,99.0,174.0,324
1337,2,1,1,3,3,2,67.0,241.0,360.0,28.0,0.0714285714286,0.0357142857143,0.0357142857143,99.0,174.0,345,99.0,174.0,345
1338,3,3,3,3,1,4,311.0,241.0,49.0,142.0,0.0281690140845,0.0281690140845,0.0211267605634,105.0,177.0,351,105.0,177.0,351
1344,1,3,2,4,3,1,9.0,348.0,117.0,104.0,0.0480769230769,0.0384615384615,0.0288461538462,105.0,177.0,342,105.0,177.0,342
1345,3,3,3,2,3,4,323.0,146.0,79.0,50.0,0.08,0.04,0.04,105.0,183.0,351,105.0,183.0,351
1349,4,2,2,3,3,1,111.0,176.0,3.0,23.0,0.130434782609,0.0434782608696,0.0434782608696,99.0,174.0,330,99.0,174.0,330
1350,2,2,2,4,3,4,51.0,199.0,138.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,330,99.0,174.0,330
1353,2,4,3,4,4,4,32.0,35.0,50.0,66.0,0.0454545454545,0.030303030303,0.030303030303,99.0,171.0,318,99.0,171.0,318
1359,3,1,2,1,2,1,269.0,295.0,353.0,34.0,0.117647058824,0.0588235294118,0.0588235294118,99.0,174.0,324,99.0,174.0,324
1364,2,2,4,3,1,3,256.0,161.0,196.0,15.0,0.0666666666667,0.0666666666667,0.0666666666667,99.0,174.0,336,99.0,174.0,336
1365,3,2,4,3,3,3,105.0,117.0,109.0,10.0,0.1,0.1,0.1,99.0,180.0,324,99.0,180.0,324
1368,2,3,2,2,1,3,113.0,68.0,233.0,15.0,0.133333333333,0.0666666666667,0.0666666666667,99.0,171.0,351,99.0,171.0,351
1369,2,1,4,4,1,3,160.0,189.0,207.0,28.0,0.107142857143,0.107142857143,0.0714285714286,104.0,176.0,332,104.0,176.0,332
1371,3,2,2,1,3,1,114.0,193.0,37.0,12.0,0.166666666667,0.0833333333333,0.0833333333333,99.0,180.0,336,99.0,180.0,336
1372,3,1,2,1,1,1,126.0,257.0,33.0,37.0,0.108108108108,0.0540540540541,0.027027027027,99.0,174.0,324,99.0,174.0,324
1377,3,2,2,1,4,1,98.0,77.0,210.0,12.0,0.0833333333333,0.0833333333333,0.0833333333333,99.0,174.0,327,99.0,174.0,327
1378,3,3,4,2,2,3,109.0,40.0,138.0,42.0,0.0714285714286,0.047619047619,0.0238095238095,99.0,171.0,342,99.0,171.0,342
1380,2,1,1,2,4,2,8.0,266.0,141.0,42.0,0.0238095238095,0.0238095238095,0.0238095238095,99.0,174.0,333,99.0,174.0,333
1381,3,3,1,3,4,2,16.0,340.0,257.0,27.0,0.0740740740741,0.0740740740741,0.037037037037,105.0,177.0,339,105.0,177.0,339
1382,4,1,3,4,3,1,160.0,232.0,279.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,171.0,339,99.0,171.0,339
1387,3,3,2,4,3,3,132.0,203.0,57.0,19.0,0.157894736842,0.157894736842,0.105263157895,99.0,174.0,330,99.0,174.0,330
1390,3,2,2,1,3,1,333.0,233.0,301.0,51.0,0.0588235294118,0.0588235294118,0.0392156862745,99.0,171.0,327,99.0,171.0,327
1391,3,3,3,3,1,4,146.0,176.0,64.0,29.0,0.0689655172414,0.0689655172414,0.0344827586207,99.0,171.0,327,99.0,171.0,327
1392,4,1,2,2,1,1,172.0,158.0,55.0,25.0,0.12,0.08,0.08,99.0,174.0,354,99.0,174.0,354
1396,1,3,2,1,2,1,230.0,123.0,130.0,52.0,0.0961538461538,0.0576923076923,0.0192307692308,99.0,174.0,318,99.0,174.0,318
1398,4,3,3,3,1,4,144.0,150.0,33.0,60.0,0.05,0.0333333333333,0.0333333333333,99.0,174.0,327,99.0,174.0,327
1407,2,4,3,4,4,4,273.0,151.0,31.0,67.0,0.0298507462687,0.0298507462687,0.0298507462687,99.0,171.0,345,99.0,171.0,345
1415,1,3,2,2,4,1,70.0,260.0,64.0,30.0,0.133333333333,0.0666666666667,0.0333333333333,99.0,171.0,345,99.0,171.0,345
1418,3,4,2,2,2,1,49.0,104.0,119.0,8.0,0.125,0.125,0.125,99.0,174.0,327,99.0,174.0,327
1419,4,3,1,1,3,3,192.0,113.0,173.0,16.0,0.0625,0.0625,0.0625,99.0,174.0,312,99.0,174.0,312
1420,2,1,3,2,2,4,69.0,15.0,137.0,6.0,0.166666666667,0.166666666667,0.166666666667,99.0,174.0,312,99.0,174.0,312
1424,3,1,3,1,4,4,294.0,295.0,298.0,20.0,0.45,0.45,0.4,99.0,174.0,312,99.0,174.0,312
1425,3,2,3,1,3,1,290.0,61.0,68.0,20.0,0.1,0.1,0.05,99.0,174.0,333,99.0,174.0,333
1429,4,1,2,4,1,1,176.0,264.0,16.0,15.0,0.2,0.133333333333,0.0666666666667,99.0,174.0,333,99.0,174.0,333
1432,4,3,4,3,2,2,65.0,162.0,187.0,25.0,0.04,0.04,0.04,99.0,174.0,339,99.0,174.0,339
1434,1,3,2,4,4,1,83.0,219.0,133.0,16.0,0.3125,0.0625,0.0625,99.0,174.0,330,99.0,174.0,330
1435,4,2,2,4,3,4,62.0,125.0,159.0,150.0,0.04,0.02,0.02,99.0,174.0,333,99.0,174.0,333
1448,3,3,1,3,1,3,161.0,39.0,40.0,14.0,0.0714285714286,0.0714285714286,0.0714285714286,99.0,174.0,324,99.0,174.0,324
1451,2,4,2,4,2,1,59.0,294.0,290.0,14.0,0.357142857143,0.142857142857,0.0714285714286,99.0,174.0,333,99.0,174.0,333
1452,1,3,4,3,3,3,155.0,340.0,178.0,53.0,0.0566037735849,0.0566037735849,0.0377358490566,99.0,174.0,336,99.0,174.0,336
1455,3,4,3,3,2,4,303.0,98.0,68.0,28.0,0.0714285714286,0.0357142857143,0.0357142857143,99.0,174.0,306,99.0,174.0,306
1456,2,4,2,4,3,1,192.0,117.0,93.0,44.0,0.227272727273,0.0681818181818,0.0454545454545,105.0,177.0,363,105.0,177.0,363
1458,4,4,2,1,3,1,86.0,193.0,195.0,39.0,0.0512820512821,0.025641025641,0.025641025641,99.0,171.0,321,99.0,171.0,321
1459,4,2,4,2,4,3,72.0,60.0,66.0,1111.0,0.01800180018,0.014401440144,0.011701170117,99.0,171.0,339,99.0,171.0,339
1460,3,4,2,4,3,1,19.0,166.0,348.0,76.0,0.0657894736842,0.0657894736842,0.0526315789474,99.0,174.0,342,99.0,174.0,342
1464,2,4,3,3,4,4,316.0,39.0,136.0,85.0,0.152941176471,0.0705882352941,0.0235294117647,99.0,174.0,327,99.0,174.0,327
1473,3,4,2,4,2,1,71.0,254.0,8.0,48.0,0.0416666666667,0.0416666666667,0.0208333333333,105.0,177.0,339,105.0,177.0,339
1480,3,3,3,4,2,4,47.0,115.0,56.0,20.0,0.1,0.1,0.1,99.0,174.0,342,99.0,174.0,342
1482,3,1,2,1,3,4,259.0,68.0,134.0,11.0,0.0909090909091,0.0909090909091,0.0909090909091,99.0,174.0,342,99.0,174.0,342
1487,2,2,2,2,1,1,157.0,14.0,41.0,62.0,0.0806451612903,0.0322580645161,0.0322580645161,99.0,174.0,324,99.0,174.0,324
1490,1,1,3,3,3,4,128.0,171.0,202.0,66.0,0.0454545454545,0.030303030303,0.030303030303,99.0,171.0,318,99.0,171.0,318
1495,3,4,3,2,4,4,99.0,71.0,201.0,19.0,0.0526315789474,0.0526315789474,0.0526315789474,105.0,183.0,348,105.0,183.0,348
